name,city_id,is_activated,category,latitude,longitude,province_id
Özel Hd Dental İskenderun Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.9657,29.103001,444
Özel Cennet Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.9923,28.779,447
Panorama Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.9836,28.8682,428
Natürel Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.036001,28.790901,447
Mega Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.048501,28.931301,440
Özel Pendent Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.8795,29.2375,449
Özel Aydın Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.0576,28.676801,439
Özel Batu Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.0138,28.8638,443
Özel Dentanis Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.994101,29.1391,424
Dentaworld Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.983245,28.794411,428
Op. Dr. Erdem Aksoy,34,TRUE,4,41.072246,29.029098,431
Özel Dentalform İstanbul Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.055273,28.998706,456
Özel Pendik Şifa Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,40.8826,29.236301,449
Özel Medıstate Kavacık Hastanesi,34,TRUE,17,41.094185,29.101374,432
Doç. Dr. Berke Özücer,34,TRUE,4,41.049692,28.99038,456
Diş Hekimi Kamuran Sarp,34,TRUE,7,41.043595,29.003449,431
Diş Hekimi Ede Azizağaoğlu,34,TRUE,7,41.059514,28.98703,456
Tuzla Belediyesi Sağlık İşleri Müdürlüğü Toplum Sağlığı Bölümü,34,TRUE,12,40.83243,29.316702,457
Özel Atadent Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.981,28.8636,428
Özel Diş İstanbul Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.10365,28.808373,429
Uzm. Dr. Azime Belül,34,TRUE,4,41.049734,28.990344,456
Sapio Life Uyku Solunum Cihazları,34,TRUE,1,41.0145,28.934344,441
Gazi Sağlık Kabini,34,TRUE,18,41.073597,28.896083,442
Dr. Esra Çelik Şenel,34,TRUE,4,41.051477,28.991823,456
Nazar Optik,34,TRUE,5,41.057899,28.918165,442
Şehir Optik,34,TRUE,5,41.074599,28.751977,429
Özel Doğa Hospital Hastanesi,34,TRUE,17,41.012797,28.696504,439
Modern Park Optik,34,TRUE,5,41.059471,28.906913,442
Işıl Ağız ve Diş Sağlığı Polikliniği,34,TRUE,7,41.076693,28.901,442
Prof. Dr. Tamer Koldaş,34,TRUE,4,41.052719,28.989971,456
Can Optik,34,TRUE,5,41.012735,28.695825,439
Diş Hekimi Tolga Şen,34,TRUE,7,41.073794,28.902342,442
Diş Hekimi Şeniz Üstündağ,34,TRUE,7,41.058259,28.914287,442
Özel Denista Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.05784,28.920281,442
İBB Evde Sağlık Hizmetleri Kartal,34,TRUE,12,40.91501,29.187899,446
Özel Atamer Ağız ve Diş Sağlığı Polikliniği,34,TRUE,7,40.874115,29.324348,457
Diş Hekimi Sabit Demircan,34,TRUE,7,41.048641,28.994255,456
Özel Simge Tıp Merkezi,34,TRUE,3,41.080945,28.881914,442
Özel Ab Diş Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.057862,28.922329,442
Diş Hekimi Koray Saadettinoğlu,34,TRUE,7,41.05826,28.914307,442
Diş Hekimi İsmail Kaya,34,TRUE,7,41.074076,28.750721,429
Op. Dr. Mücteba Gündüz,34,TRUE,4,41.053682,28.995744,456
Tt Medikal,34,TRUE,1,41.053368,28.994675,456
Altın Optik,34,TRUE,5,41.074164,28.751943,429
Özel Udc Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.051125,28.992256,456
Silivri Toplum Sağlığı Merkezi Seymen Sağlık Evi,34,TRUE,23,41.156494,28.17105,452
Özel Dental Clincia Ağız Diş Sağlığı Merkezi,34,TRUE,2,41.062345,28.682653,439
Özel Dentalıs Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.057294,29.010494,431
Öz Marmara Ağız Diş Sağlığı Polikliniği,34,TRUE,7,41.006168,28.797528,447
Özel Güven Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.061601,28.8631,438
Cliniqua,34,TRUE,2,41.073273,29.028599,431
Özel Batı Ortodonti ve Pedodonti Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,41.015102,28.650601,439
Özel Kocaeli Ağız ve Diş Polikliniği,34,TRUE,2,40.982801,28.8737,428
Özel Yeni Hayat Diş Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.035701,28.6575,439
Pedident Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.0908,29.022401,431
Özel Dentalkoza Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.81819,29.306247,457
Özel Denthall Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.039285,28.796436,447
Özel Metrodentist Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.036601,28.8882,438
Özel Medent Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.9784,29.091501,444
Özel Başak Beyaz Işık Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.102543,28.787437,429
Özel Zirkondent Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.048405,28.801234,447
Özel Uçar Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.0143,28.8565,427
Özel Dent Modern Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.992652,29.12265,424
Özel Pentadent Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.9997,29.0384,444
Özel Dental Point Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.032101,28.8433,426
Zeyenebiye Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.035946,28.7907,447
Pendik Özel Denta Klinik Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,40.8787,29.238401,449
Dentinn Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.0806,29.0356,431
Özel Beyaz Çizgi Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.006601,28.931401,441
Zafer Birinci Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.05148,28.796653,447
Metabolik Balance Dr.Semra Özgür,34,TRUE,4,41.07439,29.02811,431
Dr. Uğur Şahin Estetik ve Plastik Cerrahi Uzmanı,34,TRUE,4,40.966557,29.069599,444
Opr. Dr. Ahmet Payaşlı,34,TRUE,4,40.963676,29.073689,444
Sbs Tıbbi Cihazlar,34,TRUE,1,40.875301,29.31553,457
Diş Hekimi Hayrettin Azizagaoğlu,34,TRUE,7,41.059492,28.987034,456
Özel Dentan Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.055489,28.998251,456
Özel Dentshine Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,41.1868,29.041501,451
Şükran Optik,34,TRUE,5,41.006329,28.79768,447
Özel Ataman Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.045577,28.934037,440
Özel Ağzına Sağlığı Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.082901,29.0176,431
Dr. Pınar Koç,34,TRUE,4,40.963818,29.073712,444
Engin Aksoy Dental Clinic,34,TRUE,7,41.042401,28.9966,431
Diş Hekimi,34,TRUE,7,41.044272,29.003396,431
Desibel Optik,34,TRUE,5,41.021871,28.580293,435
Zeytinburnu Tıp Merkezi,34,TRUE,14,40.988445,28.904179,460
Özel Dentalpark Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.017,29.0905,458
Diş Hekimi İrem Güler,34,TRUE,7,41.0557,28.908401,430
Dent İstanbul Diş Hastanesi,34,TRUE,2,41.0511,29.0079,431
Özel Dentbakırköy Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.978623,28.868892,428
Özel Dentgroup Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.110852,29.131892,432
Op. Dr. Mehmet Okuducu,34,TRUE,4,40.959664,29.081088,444
Dr. Cavit Aydın,34,TRUE,7,41.097344,28.862947,454
Diş Hekimi Cem Karaman,34,TRUE,7,40.985801,29.22944,450
Diş Hekimi Ebru Aydın,34,TRUE,7,41.0556,28.903701,430
Zion Psikiyatri,34,TRUE,6,41.050016,28.990639,456
Özel Vip Mydent Estetik Diş Hekimliği,34,TRUE,2,41.055528,28.998381,456
Dentistküdar Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.0233,29.0775,459
Dentsply Sirona The Dental Solutions Company,34,TRUE,2,40.987314,29.098708,424
Özel Umut Şimşek Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.984097,28.795607,428
Özel Dentaataşehir 2 Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.992304,29.1252,424
Diş Hekimi Nesrin ve Hikmet Tiralı,34,TRUE,7,41.037599,28.987804,434
Özel Cenk Teker Tıp Merkezi,34,TRUE,14,41.078742,28.256037,452
Dr. Demet Başdemir Çocuk Sağlığı ve Hastalıkları,34,TRUE,4,40.966465,29.073577,444
Özel Dentataşehir Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.992786,29.1244,424
Sancaktepe Gürkan Spor Klübü,34,TRUE,8,40.988227,29.232056,450
Özel Diş Adresim Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.899901,29.184639,446
Özel Denta Vie Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,41.032049,28.657842,439
Özel Modern Klinik Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.980625,28.731653,425
Serap Tolaz Diyetisyen,34,TRUE,8,41.04938,28.990977,456
Uzm. Dr. Nezih Karaca,34,TRUE,4,41.049279,28.990978,456
Özel Dent Elit Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.9745,29.0581,444
Klinilk,34,TRUE,3,41.072586,29.028828,431
Özel Ekodental Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,41.081401,29.018001,431
Özel Demir Kazıkağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.005718,29.11859,458
Florya Familydent Ağız ve Diş Sağlığı Merkezi,34,TRUE,2,40.972801,28.8028,428
Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,40.826954,29.355608,457
Özel Başakdent Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.09743,28.805322,429
Özel Estediş Ağız ve Diş Sağlığı Polikliniği,34,TRUE,2,41.098067,28.791172,429
Uzm. Dr. Allegra Motro,34,TRUE,4,41.059742,29.023249,431
Uzm. Dr. Yasemin Çerezci,34,TRUE,4,41.096394,28.907292,454
Uzm. Kl. Psk. Aydan Ayrık,34,TRUE,6,40.990017,29.126604,424
Psk. Melis Tiftikçi,34,TRUE,6,40.987969,29.042687,444
Psk. Sevgi Büker Terzioğlu,34,TRUE,6,40.987619,28.848532,428
Op. Dr. Sıtkı Kuşkaya,34,TRUE,4,41.029792,29.176572,437
Uzm. Psk. Dan. Tunç Tataker,34,TRUE,6,40.949326,29.100806,448
Doç. Dr. Salih Aydın,34,TRUE,4,41.019071,28.910976,460
Uzm. Dr. Emel Polat,34,TRUE,4,41.041774,28.982438,456
Uzm. Dkt. Yasemin Tekin,34,TRUE,4,40.843063,29.299346,457
Dr. Mehmet Faruk Yavuz,34,TRUE,4,41.070236,29.014201,456
Uzm. Psk. Ayşe Yiğit,34,TRUE,6,40.961537,29.091059,444
Op. Dr. Ahmet Murat Emanetoğlu,34,TRUE,4,41.009441,29.041318,444
Psk. Nurbanu Daimagüler,34,TRUE,6,40.999226,28.873106,427
Uzm. Dr. Gülbin Çiftçi,34,TRUE,4,41.011872,28.662939,439
Prof. Dr. Ege Özgentaş,34,TRUE,4,41.083084,29.013348,431
Psk. Nihan Yuğaç Doğan,34,TRUE,6,40.964493,29.070837,444
Uzm. Kl. Psk. Merve Özmeral,34,TRUE,6,41.004245,28.639706,433
Psk. Merve Saraçoğlu,34,TRUE,6,41.064849,29.011787,456
Dr. Yasemin Savaş,34,TRUE,4,41.00565,29.085841,424
Uzm. Psk. Yasemin Görkem Aydoğdu,34,TRUE,6,40.986721,29.110662,424
Op. Dr. Ayşe Deniz Şimşir,34,TRUE,4,40.967503,29.057734,444
Prof. Dr. Berrin Pehlivan,34,TRUE,4,41.078946,29.019883,431
Uzm. Dr. Yeşim Ruhat Karahan Kutlu,34,TRUE,4,41.054459,28.995036,456
Doç. Dr. Oya Ersoy Yücel,34,TRUE,4,40.898972,29.213549,446
Psk. Senem Konya Yılmaz,34,TRUE,6,40.97924,29.046363,444
Prof. Dr. İbrahim Gökhan Gülkılık,34,TRUE,4,41.065579,28.998253,456
Op. Dr. Mehmet Akay,34,TRUE,4,40.986711,28.658001,433
Doç. Dr. Orhan Çelen,34,TRUE,4,41.070374,29.019929,431
Uzm. Dr. Leyla Ertenü Aydın,34,TRUE,4,40.981095,29.067181,444
Dkt. Aleyna Tekin,34,TRUE,4,40.825272,29.311446,457
Uzm. Dkt. Mehmet Uyar,34,TRUE,4,40.873689,29.260725,449
Dr. Öğr. Üyesi Sertan Özdemir,34,TRUE,4,41.090733,29.092669,432
Dr. İnci Şen,34,TRUE,4,41.098722,29.067248,432
Doç. Dr. Ersin Nuzumlalı,34,TRUE,4,40.993855,28.91585,460
Fzt. İlayda Candan Aşkar,34,TRUE,4,40.952862,29.097903,448
Fzt. Buse Hazal Akçay Özyurt,34,TRUE,4,41.074891,29.021176,431
Op. Dr. Fatih Kırar,34,TRUE,4,41.058365,28.999959,456
Dkt. Işıl Özdemir Görgü,34,TRUE,4,40.985852,29.123297,424
Uzm. Dr. Sertaç Güven,34,TRUE,4,40.98803,28.846768,428
Op. Dr. Musa Kazım Sarı,34,TRUE,4,41.047969,29.025346,431
Op. Dr. Said Algan,34,TRUE,4,41.079895,29.01488,431
Op. Dr. Buse Çapkınoğlu,34,TRUE,4,41.046232,28.993958,456
Prof. Dr. Ahmet Rahmi Onur,34,TRUE,4,41.082703,29.015305,431
Op. Dr. Fatma Tulunoğlu,34,TRUE,4,41.062516,28.688107,429
Dr. Öğr. Üyesi Muzaffer Uçarer,34,TRUE,4,41.056237,28.672005,439
Op. Dr. Dolgun Dalgıçoğlu,34,TRUE,4,41.064751,28.852399,426
Uzm. Dr. Samir Allahverdiyev,34,TRUE,4,40.990396,28.79724,447
Ody. Dr. Begümsu Güller,34,TRUE,4,41.115101,29.056061,451
Op. Dr. Murat Polat,34,TRUE,4,41.087231,29.011588,431
Uzm. Dr. Bedi Turhan,34,TRUE,4,41.049298,28.904454,430
Uzm. Dr. Berşan Nalan Aytaç,34,TRUE,4,41.037235,29.085875,459
Prof. Dr. Özer Pala,34,TRUE,4,41.100949,29.071909,432
Psk. Çağla Kananoğulları,34,TRUE,6,40.981893,28.661297,433
Prof. Dr. Bekir Atik,34,TRUE,4,40.910698,29.297988,449
Op. Dr. Ahmet Köremezli,34,TRUE,4,41.084215,29.013199,431
Uzm. Kl. Psk. Gizem Yılmaz Çelenk,34,TRUE,6,40.975815,28.65511,433
Uzm. Dr. Yusuf Topal,34,TRUE,4,41.058233,28.716013,425
Uzm. Psk. Gözde Ay Nalbantoğlu,34,TRUE,6,41.011921,28.642918,433
Uzm. Psk. Gizem Topkara,34,TRUE,6,41.059106,29.014714,431
Uzm. Dr. Önder Taylan Çifçi,34,TRUE,4,41.087235,29.011817,431
Dr. Melike Külahçı,34,TRUE,4,41.085012,29.017583,431
Fzt. Ammar Mustafa Canpolat,34,TRUE,4,41.085747,29.020222,431
Prof. Dr. Ateş Karateke,34,TRUE,4,40.986355,29.109905,424
Prof. Dr. Serap Erdine,34,TRUE,4,41.067085,29.02993,431
Op. Dr. Derya Bingöl,34,TRUE,4,41.067681,29.01961,431
Uzm. Dr. Atiye Börtlüoğlu Göçmen,34,TRUE,4,41.10073,28.788583,429
Dr. Mustafa Kemal Ataönder,34,TRUE,4,41.024865,29.078656,459
Op. Dr. Onur Sümer,34,TRUE,4,41.082436,29.028359,431
Dr. Gonca Aydemir,34,TRUE,4,40.970753,29.055004,444
Dr. Erol Ünder,34,TRUE,4,40.895985,29.370543,457
Uzm. Kl. Psk. Handan Erdoğan,34,TRUE,6,41.021622,29.067641,459
Uzm. Kl. Psk. Meryem Yıldırım,34,TRUE,6,40.877049,29.239728,449
Uzm. Kl. Psk. Ece Toçoğlu,34,TRUE,6,40.89132,29.176148,446
Psk. Azra Eratilla,34,TRUE,6,40.89864,29.165793,446
Psk. Senem Eke Yıldız,34,TRUE,6,40.988389,29.111218,424
Psk. Dilara Savaş,34,TRUE,6,40.940384,29.141283,448
Psk. Sümeyye Ekin Demir,34,TRUE,6,40.914528,29.231232,446
Psk. Özgün Budacı,34,TRUE,6,41.182019,28.893061,440
Psk. Merve Dökümcü Çakan,34,TRUE,6,41.061303,28.680798,439
Uzm. Psk. Sandy Kasar Ben,34,TRUE,6,41.071079,29.011366,456
Psk. Simay Arduç,34,TRUE,6,41.005894,29.03637,444
Uzm. Dr. Ayşe Önal,34,TRUE,4,41.005925,29.036509,444
Dr. Sibel Aksakal,34,TRUE,4,41.078091,29.019787,431
Uzm. Kl. Psk. Enes Kuş,34,TRUE,6,40.96994,29.061532,444
Doç. Dr. İbrahim Aşkar,34,TRUE,4,40.988503,29.129185,424
Psk. Zerrin Gündüz,34,TRUE,6,41.060001,28.679188,439
Uzm. Psk. Ceyda Aktaş Bağcı,34,TRUE,6,40.96774,29.059392,444
Doç. Dr. Cenk Eray Yıldız,34,TRUE,4,41.009205,28.943357,441
Prof. Dr. Bahar Kuru,34,TRUE,4,40.985207,29.047314,444
Prof. Dr. İlke Sipahi,34,TRUE,4,40.990494,28.847636,428
Uzm. Kl. Psk. İrem Yılmazer,34,TRUE,6,41.01204,29.179818,458
Dr. Can Zinneha,34,TRUE,4,40.979794,29.04072,444
Uzm. Kl. Psk. İpek Güzide Pur,34,TRUE,6,40.975655,29.046402,444
Uzm. Psk. Nil Madi,34,TRUE,6,40.987408,29.034931,444
Uzm. Kl. Psk. Kaan Öner,34,TRUE,6,40.975015,29.051627,444
Uzm. Kl. Psk. Begüm Arslantaş Büyükkeser,34,TRUE,6,40.976617,29.043599,444
Uzm. Dr. Kerem Baykal,34,TRUE,4,40.974286,29.043084,444
Psk. Ümran Yurt Ersoy,34,TRUE,6,41.064693,28.693145,429
Dr. Dt. Dilek Durak,34,TRUE,7,41.064203,28.689824,429
Uzm. Dr. Nuray Başçiftçi Top,34,TRUE,4,40.886486,29.280361,449
Dr. Dt. Tuğçe Sümer,34,TRUE,7,41.051335,28.989816,456
Doç. Dr. Canan Tanıdır,34,TRUE,4,41.063978,28.685937,429
Uzm. Psk. Sibel Deniz Toledo,34,TRUE,6,41.072705,29.021639,431
Uzm. Kl. Psk. Ayza Sekizkardeş,34,TRUE,6,41.120501,28.771245,429
Psk. Büşranur Yaşar,34,TRUE,6,40.977559,28.793566,428
Uzm. Kl. Psk. Dilay Celasun,34,TRUE,6,41.053517,28.99614,456
Uzm. Dr. Oğuzhan Dolar,34,TRUE,4,41.045732,29.078176,459
Op. Dr. Gürsel Uludoğan,34,TRUE,4,40.989472,29.065409,444
Prof. Dr. Sırrı Bektaş,34,TRUE,4,40.961444,28.838986,428
Psk. Belis Kamhi,34,TRUE,6,41.062607,29.036578,431
Psk. Dan. Begüm Kodalak Bilik,34,TRUE,6,40.980286,29.078083,444
Uzm. Kl. Psk. Dilek Açıkgöz,34,TRUE,6,41.065038,29.000674,456
Psk. İbrahim Erdoğan,34,TRUE,6,40.990055,28.613599,433
Uzm. Kl. Psk. Cansu Yılmaz,34,TRUE,6,41.011616,28.654027,439
Dr. Özgür Esen Çetiner,34,TRUE,4,40.967648,29.066616,444
Prof. Dr. Sefa Saygılı,34,TRUE,4,41.086265,29.155074,432
Uzm. Kl. Psk. Sema Akkoyun,34,TRUE,6,41.025458,28.934596,441
Psk. Canan Araz,34,TRUE,6,40.891251,29.250029,449
Uzm. Kl. Psk. Alara Candan,34,TRUE,6,41.057008,28.989471,456
Fzt. Kevser Demir,34,TRUE,4,41.016434,28.936667,441
Op. Dr. Derya Uyan,34,TRUE,4,41.036121,28.788721,447
Op. Dr. Arzu Öz,34,TRUE,4,40.982815,29.092219,444
Doç. Dr. Mehmet Nurullah Ermiş,34,TRUE,4,40.98404,29.108177,424
Op. Dr. Savaş Sarı,34,TRUE,4,40.985345,29.110616,424
Uzm. Dr. Ayfer Çelik,34,TRUE,4,41.044209,29.088265,459
Op. Dr. Mehmet Hatemi,34,TRUE,4,41.048764,28.930667,440
Dr. Öğr. Üyesi Meltem Çakır,34,TRUE,4,41.061928,28.902656,442
Op. Dr. Celal Alioğlu,34,TRUE,4,40.818469,29.292145,457
Dr. Pınar Birler,34,TRUE,4,41.011313,29.220978,450
Uzm. Kl. Psk. Zümrüt Çetin,34,TRUE,6,41.014944,29.011899,459
Uzm. Kl. Psk. Çıdam Kumkale Sönmez,34,TRUE,6,41.060674,28.789345,447
Uzm. Kl. Psk. Gözde Avşar,34,TRUE,6,41.054532,29.008078,431
Uzm. Kl. Psk. Emine Palaz,34,TRUE,6,41.010579,29.080765,459
Uzm. Dr. Canan Akbaş Güngör,34,TRUE,4,41.019833,29.045838,459
Uzm. Dr. Handan Sarımehmet Kılınç,34,TRUE,4,41.037647,28.78798,447
Uzm. Dr. Özlem Varol,34,TRUE,4,41.064743,29.030636,431
Dr. Aytül Papatya,34,TRUE,4,41.091693,29.004464,445
Op. Dr. Aslı Alay,34,TRUE,4,40.996472,29.107911,424
Uzm. Dr. Bahriye Altaş,34,TRUE,4,41.08799,28.974769,445
Psk. Yasemin Çelik Esen,34,TRUE,6,41.058121,28.910622,442
Uzm. Dkt. Nurcan Kement,34,TRUE,4,40.991162,29.127317,424
Uzm. Dr. Serap Gülçür,34,TRUE,4,41.064122,28.686943,429
Op. Dr. İbrahim Bayraktar,34,TRUE,4,40.828671,29.308007,457
Prof. Dr. İbrahim Ömer Saatçioğlu,34,TRUE,4,41.061048,28.983989,456
Uzm. Dr. Bülent Bağcı,34,TRUE,4,41.078045,29.031921,431
Psk. İnci Özkoray,34,TRUE,6,41.138589,29.037802,451
Dr. Ömer Gümüş,34,TRUE,4,41.045581,28.973142,434
Uzm. Dr. Cüneyt Bilen,34,TRUE,4,41.053172,28.996613,456
Psk. Yağmur Vardar,34,TRUE,6,40.957651,29.090064,444
Dr. Mehtap Vatansever,34,TRUE,4,41.065259,28.69903,429
Dr. Esen Koçyiğit,34,TRUE,4,41.047989,29.102326,458
Dr. Öğr. Üyesi Murat Kalaycı,34,TRUE,4,40.984517,29.113373,424
Uzm. Psk. Şebnem Kartal,34,TRUE,6,40.991318,29.133561,424
Dr. Salih Yıldırım,34,TRUE,4,40.999226,28.655681,433
Op. Dr. Mehmet Veli Aslan,34,TRUE,4,40.997037,28.677472,433
Dr. Murat Fatih Sökmen,34,TRUE,4,41.130511,28.832056,454
Psk. Cenya Katalan,34,TRUE,6,41.052399,28.906466,430
Uzm. Kl. Psk. Aynur Deniz,34,TRUE,6,41.042996,28.983559,456
Uzm. Dr. Murat Şener,34,TRUE,4,40.980534,28.792628,428
Psk. Evrim Türkmen,34,TRUE,6,40.952527,29.098309,448
Dr. Ebru Başyurt,34,TRUE,4,40.987542,29.148971,424
Psk. Seda Aydın,34,TRUE,6,40.943836,29.153602,448
Dr. Öğr. Üyesi Özlem Karadağ Köse,34,TRUE,4,41.078,29.016965,431
Uzm. Kl. Psk. Ayşe Girgin,34,TRUE,6,41.004269,29.217894,450
Prof. Dr. Mehmet Babür Kaleli,34,TRUE,4,40.966523,28.641992,433
Uzm. Kl. Psk. Eldem Erdem,34,TRUE,6,41.057532,28.998902,456
Uzm. Dr. Mahya Sultan Tosun,34,TRUE,4,41.063232,28.697346,429
Uzm. Kl. Psk. Işık Dilayla Elgin,34,TRUE,6,41.087529,28.651189,429
Uzm. Psk. Amine Öztürk,34,TRUE,6,41.10186,28.787785,429
Op. Dr. Hüseyin Ahmet Girgin,34,TRUE,4,41.008512,28.606831,435
Doç. Dr. Kani Gemici,34,TRUE,4,41.024843,29.012782,459
Prof. Dr. Erdinç Ünlüer,34,TRUE,4,41.053511,28.99488,456
Uzm. Dr. Türker Emre,34,TRUE,4,41.008561,28.946851,441
Uzm. Dr. Betül Fatma Cengiz,34,TRUE,4,41.021988,28.827222,426
Dr. Muzaffer Duman,34,TRUE,4,41.033066,28.830337,426
Uzm. Kl. Psk. Hilal Bebek,34,TRUE,6,40.992848,29.085646,424
Dr. Levent Türbedar,34,TRUE,4,41.066564,28.904954,442
Doç. Dr. Tolga Sinan Güvenç,34,TRUE,4,40.869179,29.273277,449
Doç. Dr. Cihan Şahin,34,TRUE,4,40.984642,29.109201,424
Psk. Dan. Dilara Kaymakcı,34,TRUE,6,41.050234,29.053248,459
Dr. Cem Saim Tartar,34,TRUE,4,41.181904,28.740952,423
Doç. Dr. Bora Koç,34,TRUE,4,41.067128,28.996381,456
Dr. Abdullah Altıok,34,TRUE,4,40.983054,29.243596,450
Psk. Dilek Kılıç,34,TRUE,6,40.991168,29.128126,424
Uzm. Psk. Aslı Candan Kodalak,34,TRUE,6,41.083261,28.972316,445
Uzm. Dr. Zafer Atakan,34,TRUE,4,41.070644,28.997206,456
Psk. Esna Serbest,34,TRUE,6,41.085055,28.910518,442
Uzm. Psk. Fatma Zehra Yazıcı,34,TRUE,6,41.015881,28.64674,439
Uzm. Dr. Özruhan Aygın,34,TRUE,4,41.017426,29.167361,458
Uzm. Dr. Leyla Kayıhan,34,TRUE,4,41.043722,29.006772,431
Prof. Dr. Esat Uğur Görpe,34,TRUE,4,41.047211,29.007439,431
Op. Dr. Rıza Efendi Karaca,34,TRUE,4,41.076784,28.972068,445
Psk. Seda Arslan,34,TRUE,6,41.006546,28.799508,447
Uzm. Dr. Eda Kumbasar,34,TRUE,4,41.025446,28.830681,426
Fzt. Abdulvahap Sezer,34,TRUE,4,41.082264,28.75056,429
Uzm. Dr. Hülya Şengül,34,TRUE,4,41.018865,28.689154,439
Op. Dr. Onur Çukurluoğlu,34,TRUE,4,41.084827,28.984861,445
Op. Dr. Abdulkadir Kilimcioğlu,34,TRUE,4,41.081913,28.981953,445
Op. Dr. Yusuf Can,34,TRUE,4,41.000275,29.065109,459
Op. Dr. Defne Erkara,34,TRUE,4,41.068573,29.010723,456
Uzm. Psk. Ayşem Yorulmaz Ulutaş,34,TRUE,6,41.0029,29.049321,459
Psk. Seçil Yıkar,34,TRUE,6,41.059046,28.915667,442
Dr. Ali Ersin,34,TRUE,4,40.816525,29.305202,457
Uzm. Dr. Hilmi Şenli,34,TRUE,4,41.012868,28.797553,447
Dr. Dt. Dilek Güvenç,34,TRUE,7,41.013462,29.194222,450
Psk. Songül Keskin,34,TRUE,6,41.031286,29.182654,437
Uzm. Kl. Psk. Zeynep Balkız,34,TRUE,6,41.00546,28.672486,433
Uzm. Kl. Psk. Merve Demir,34,TRUE,6,41.053563,28.994864,456
Uzm. Dr. Mehmet Ferhan Şengün,34,TRUE,4,41.044941,29.045469,459
Uzm. Dr. Seran Şimşir,34,TRUE,4,40.984025,29.113364,424
Uzm. Dr. Fikret Tilgen,34,TRUE,4,41.078202,28.987309,445
Doç. Dr. Ahmet Bülent Kargı,34,TRUE,4,40.849652,29.298874,457
Prof. Dr. Bülent Baysal,34,TRUE,4,41.108677,29.018328,451
Op. Dr. Naci Çelik,34,TRUE,4,41.049348,28.993551,456
Dr. Bekir Kemertaş,34,TRUE,4,40.966115,29.102918,444
Doç. Dr. Aslı Enez Darçın,34,TRUE,4,41.054091,28.994929,456
